Nama SPKLU,Alamat,Waktu Operasi,Jam Buka,Jarak,Konektor,Charging Slots,Ketersediaan,Timestamp
SPKLU ULP TAPAK TUAN,"Desa Jambo Apha, Kecamatan Tapak Tuan, Kabupaten Aceh Selatan, Aceh 23715",Buka 24 Jam,5.00,648.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:19:16
SPKLU Rest Area KM 36 A Pekanbaru - Bangkinang,"Jl. Tol Pekanbaru - Bangkinang KM 36 A, Muara Jalai, Kec. Bangkinang, Kabupaten Kampar, Riau 21184",Buka 24 Jam,4.50,118.40 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(0, 0, 0)",2025-05-14 20:23:47
SPKLU PLN KANTOR JAGA BADAU,"Jl. Badau, Kec.Badau, Belitung",Buka 24 Jam,5.00,710.26 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:27:30
SPKLU PLN ULP PARAPAT,"Jl. Bangun Dolok Nomor 14 Girsang Sipangan Bolon, Simalungun, Sumatera Utara",Buka 24 Jam,4.17,460.33 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-14 20:57:51
SPKLU PLN ULP KABANJAHE,"Jl. Veteran, Sumber Mufakat, Kec. Kabanjahe, Kabupaten Karo, Sumatera Utara 22152",Buka 24 Jam,5.00,530.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:06:12
SPKLU Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar,"Rest Area KM 33 B Tol Bakauheni-Terbanggi Besar, Suka Tani, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551",Buka 24 Jam,4.00,720.63 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:28:14
SPKLU PLN UP3 NIAS GUNUNG SITOLI,"Jl. Gomo street No.21, kelurahan Pasar, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara",Buka 24 Jam,5.00,494.12 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:00:56
SPKLU PLN ULP TOBOALI,"Jl. Puput No. 001 Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783",Buka 24 Jam,5.00,601.26 km,3/3 Konektor Tersedia,"('22 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-14 21:16:55
"SPKLU REST AREA KM-87B NATAR, LAMPUNG SELATAN","Rest Area KM 87B Natar, Lampung Selatan, Lampung",Buka 24 Jam,3.69,669.92 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '4 kW')","(1, 1, 1)",2025-05-14 21:20:17
SPKLU REST AREA KM 49-A LAMPUNG,"REST AREA KM 49A JL TRANS SUMATERA, LAMPUNG",Buka 24 Jam,3.88,704.56 km,2/5 Konektor Tersedia,"('50 kW', '50 kW', '22 kW', 'A CCS2', 'B CCS2')","(0, 0, 0, 1, 1)",2025-05-14 21:25:53
SPKLU PLN Kantor Jaga Sijuk,"Jl. Sekolah RT 002 RW 001 Desa Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414",Buka 24 Jam,0.00,714.17 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:27:57
SPKLU PLN ULP PARIAMAN,"Pd. II, Kec. Pariaman Tengah, Kota Pariaman, Sumatera Barat 25513",Buka 24 Jam,5.00,179.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:35:56
SPKLU PLN UIW SUMBAR,"Jl. Dr. Wahidin No. 8 Sawahan, Kota Padang, Sumatera Barat",Buka 24 Jam,4.91,160.63 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 20:32:31
SPKLU METLAND PURI JUNTION,"Metland Puri, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147",Buka 24 Jam,2.65,845.67 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 22:09:22
SPKLU Flavor Bliss Suvarna Sutera,"Jl. Suvarna Sutera Blvd, Suka Harja, Kec. Sindang Jaya, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.63,830.59 km,2/2 Konektor Tersedia,"('22 kW', '25 kW')","(1, 1)",2025-05-14 21:47:48
SPKLU PLN REST AREA KM 65A,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,527.24 km,1/2 Konektor Tersedia,"('A CCS2', 'B CCS2')","(1, 0)",2025-05-14 21:05:19
SPKLU PLN ULP LANGSA KOTA,"Jl. Jend. A.Yani No.6, Kota Langsa, Aceh 24375",Buka 24 Jam,3.00,682.76 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 21:23:57
SPKLU PLN ULP TALUK KUANTAN,"Ps. Taluk, Kec. Kuantan Tengah, Kabupaten Kuantan Singingi, Riau 29566",Buka 24 Jam,4.85,20.47 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:16:42
SPKLU PLN ULP PEMANGKAT,"Jl. Moh. Hambal, Pemangkat Kota, Kec. Pemangkat, Kabupaten Sambas, Kalimantan Barat 79453",Buka 24 Jam,5.00,826.84 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 21:43:48
SPKLU PLN S2JB Demang,"Jalan Demang Lebar Daun No. 170 Palembang, Sumatera Selatan",Buka 24 Jam,4.74,438.43 km,3/4 Konektor Tersedia,"('30 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 0)",2025-05-14 20:52:43
SPKLU Rest Area KM 234 A Bakauheni - Kayu Agung,"Rest Area 234A, Way Serdang, Mesuji, Lampung",Buka 24 Jam,4.97,557.12 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:10:02
SPKLU REST AREA KM 116 A LAMPUNG TENGAH,"SPKLU Rest Area km 116 A, Bumi Ratu Nuban, Lampung Tengah",Buka 24 Jam,4.81,646.18 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:18:47
SPKLU PLN KP BONJOL,"Jalan Trans Sumatera Bukittinggi - Padang Sidempuan No. 93, Ganggo Hilia, Bonjol, Ganggo Mudiak, Kec. Bonjol, Kabupaten Pasaman, Sumatera Barat 26381",Buka 24 Jam,0.00,172.65 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:35:26
SPKLU PLN ULP PANGURURAN,"Jl. Kejaksan, Kabupaten Samosir, Sumatera Utara 22392",Buka 24 Jam,5.00,474.53 km,3/3 Konektor Tersedia,"('22 kW', '60 kW', '60 kW')","(1, 1, 1)",2025-05-14 20:59:04
SPKLU PLN ULP SUNGAILIAT,Jl.Jend A Yani jalur 2 Sungailiat Kab Bangka,Buka 24 Jam,5.00,515.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:01:55
SPKLU PLN PDKB BANTEN UTARA,"Jl. Raya Serang Pandeglang, Cipare, Kota Serang, Banten",Buka 24 Jam,4.00,801.04 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:36:01
SPKLU PLN ULP KOTABARU,"‎‎Jl‎.  ‎Nuri Jelutung‎, ‎Kota Jambi‎, ‎36133‎",Buka 24 Jam,4.00,249.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:43:04
SPKLU PLN UID SUMATERA UTARA,"Jl. KL. Yos Sudarso Gg. VIII No.1d, Glugur Kota, Kec. Medan Baru, Kota Medan, Sumatera Utara 20238",Buka 24 Jam,4.66,560.25 km,3/3 Konektor Tersedia,"('A CCS2', 'B CCS2', '22 kW')","(1, 1, 1)",2025-05-14 21:14:17
SPKLU PLN GRAND MERCURE MEDAN,"Jl. Sutomo No.1, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20235",Buka 24 Jam,5.00,558.10 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:12:46
SPKLU IT PLN,"Jl. Duri Cengkareng Raya No.3, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, DKI Jakarta 11750",Buka 24 Jam,4.64,844.78 km,1/1 Konektor Tersedia,"('25 kW',)","(1,)",2025-05-14 22:06:52
SPKLU PLN UP3 MUARA BUNGO,"Jalan Sultan Thaha No. 771  Bungo Barat, Kec. Ps. Muara Bungo, Kabupaten Bungo, Jambi",Buka 24 Jam,5.00,126.03 km,3/3 Konektor Tersedia,"('7 kW', '120 kW', '120 kW')","(1, 1, 1)",2025-05-14 20:27:56
SPKLU PLN ULP TARUTUNG,"Jl. Guru Mangaloksa No.113, Hutauruk, Kec. Tarutung, Kabupaten Tapanuli Utara, Sumatera Utara 22452",Buka 24 Jam,5.00,409.27 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:49:19
"SPKLU HVT Rest Area Pinang KM 13,5","Ruas Tol Jakarta - Tangerang Km. 13,5 A, RT.001/RW.007, Pinang, Kota Tangerang, Banten",Buka 24 Jam,4.21,845.41 km,2/5 Konektor Tersedia,"('22 kW', '60 kW', '60 kW', '60 kW', '60 kW')","(1, 0, 1, 0, 0)",2025-05-14 22:08:30
SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,"SPKLU REST AREA KM 67 B Tol Bakauheni-Terbanggi Besar,Serdang, Kec. Tj. Bintang, Kabupaten Lampung Selatan, Lampung 35361",Buka 24 Jam,0.00,688.21 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:24:52
SPKLU PLN ULP TANJUNG BALAI,"Jl. Jendral Sudirman, Tj. Balai Kota I, Tanjungbalai Selatan, Kota Tanjung Balai, Sumatera Utara 21334",Buka 24 Jam,1.00,430.25 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:51:14
SPKLU Summarecon Tangerang Marketing Gallery,"Jl. Bulevard Raya BLR 001, Summarecon, Tangerang, Kabupaten Tangerang, Banten 15810",Buka 24 Jam,0.00,837.56 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:54:29
SPKLU REST AREA KM 49 B Tol Bakauheni-Terbanggi Besar,"Jl. Tol Bakauheni - Terbanggi Besar, Karya Mulya Sari, Kec. Candipuro, Kabupaten Lampung Selatan, Lampung 35356",Buka 24 Jam,4.69,704.50 km,3/3 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:25:31
SPKLU UJP Rest Area KM 45B Merak - Jakarta,"Jalan Tol Tangerang Merak KM 45, DS Pabuaran Kec. Jayanti Kab. Tangerang",Buka 24 Jam,4.59,823.45 km,5/5 Konektor Tersedia,"('160 kW', '160 kW', '60 kW', '60 kW', '22 kW')","(1, 1, 1, 1, 1)",2025-05-14 21:42:22
SPKLU THE TRADERS MEDAN,"Jl. Kapten Patimura No.423, Darat, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153",Buka 24 Jam,5.00,557.17 km,1/1 Konektor Tersedia,(),(),2025-05-14 21:10:28
SPKLU HOTEL BUNDA BUKITTINGGI,"Jl. Ahmad Karim No.17, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.75,150.72 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-14 20:30:45
SPKLU KFC BUMI INDAH,"Jl. Raya Bumi Indah, Kuta Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",Buka 24 Jam,4.20,832.81 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:49:16
SPKLU PLN ULP PANGKALPINANG,"Jl. Jend. Sudirman No. 180 Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172",Buka 24 Jam,5.00,523.13 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:03:08
SPKLU Puri 11 Cluster Royal,"Puri 11 Cluster Royal, Pd. Bahar, Kota Tangerang, Banten",Buka 24 Jam,0.00,846.48 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 22:10:59
SPKLU PLN ULP LIMA PULUH KOTA,"Koto Tuo, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",Buka 24 Jam,0.00,121.15 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:24:15
SPKLU Mall Transmart Carrefour Bandar Lampung,"Jl. Sultan Agung No.283, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35132",Buka 24 Jam,4.25,676.85 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 21:22:03
SPKLU PLN ULP KOTA PINANG,"Jl. Lintas Sumatra, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464",Buka 24 Jam,0.00,313.85 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:45:34
SPKLU PLN UP3 MEMPAWAH,"Jl. Gusti M. Taufik, Terusan, Kec. Mempawah Hilir, Kab. Mempawah, Kalimantan Barat 78912",Buka 24 Jam,0.00,811.07 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:39:40
SPKLU PLN KANTOR BUPATI PESSEL,"Jl. Agus Salim, Painan, Kec. Iv Jurai, Kabupaten Pesisir Selatan, Sumatera Barat 25651",Buka 24 Jam,5.00,163.13 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:34:47
SPKLU PLN ULP AEK KANOPAN,"Aek Kanopan Tim., Kec. Kualuh Hulu, Kabupaten Labuhanbatu Utara, Sumatera Utara 21273",Buka 24 Jam,5.00,402.23 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:48:36
SPKLU PLN ULP RENGAT KOTA,"Jl. Laksamana Laut Yos Sudarso, Sekip Hulu, Kec. Rengat, Kabupaten Indragiri Hulu, Riau 29314",Buka 24 Jam,0.00,92.54 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:19:13
SPKLU PLN ULP PANTON LABU,"Kota Panton Labu, Tanah Jambo Aye, Kabupaten Aceh Utara, Aceh 24394",Buka 24 Jam,5.00,773.95 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:31:28
SPKLU PLN ULP SELAT PANJANG,"Jl.Yos sudarso., Kec. Tebing Tinggi, Kabupaten Kepulauan Meranti, Riau",Buka 24 Jam,0.00,193.32 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:37:46
SPKLU PLN KP RAO,"Jl. Kp. Jawa, Taruang Taruang, Kec. Rao, Kabupaten Pasaman, Sumatera Barat 26353",Buka 24 Jam,5.00,218.11 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:39:40
SPKLU PLN ULP MUKOMUKO,"Jl. R.A. Kartini No.8, Pd. Batu, Kec. Kota Mukomuko, Kabupaten Mukomuko, Bengkulu",Buka 24 Jam,0.00,247.57 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:42:18
SPKLU PLN ULP PANGKALAN BRANDAN,"Brandan Tim. Baru, Kec. Babalan, Kabupaten Langkat, Sumatera Utara 20881",Buka 24 Jam,4.00,621.71 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:18:19
SPKLU PLN ULP PRABUMULIH,"Jl. Diponegoro, Muara Dua, Kec. Prabumulih Timur,  Kota Prabumulih, Sumatera Selatan",Buka 24 Jam,5.00,435.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:52:05
PLN UPDK JAMBI,"‎‎Jl. Dokter Setia Budi ,Rajawali, Kec. Jambi Tim., Kota Jambi, Jambi 36143",Buka 24 Jam,0.00,248.34 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:42:29
SPKLU TERRACE 9C SUVARNA SUTERA,"Jl. Suvarna Sutera Boulevard, Wanakerta Kec. Cikupa Kab. Tangerang",Buka 24 Jam,4.80,828.68 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:45:25
SPKLU MASJID AL IHSAN PANGKALAN,"Pangkalan, Kec. Pangkalan Koto Baru, Kabupaten Lima Puluh Kota, Sumatera Barat 26272",Buka 24 Jam,5.00,123.59 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:26:06
SPKLU PLN UP3 TANJUNGPINANG,"Jalan Bakar Batu, Kelurahan Kemboja, Kecamatan Tanjung Pinang Barat Kota Tanjungpinang Provinsi Kepulauan Riau",Buka 24 Jam,4.64,338.37 km,2/2 Konektor Tersedia,"('22 kW', '4 kW')","(1, 1)",2025-05-14 20:46:40
SPKLU PLN UP3 TANJUNG KARANG,"Jl. Diponegoro No.14, Gotong Royong, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35213",Buka 24 Jam,4.86,678.98 km,3/3 Konektor Tersedia,"('4 kW', '50 kW', '50 kW')","(1, 1, 1)",2025-05-14 21:23:07
SPKLU AZ-KO,"Jl Raya Citra, Tegal Alur, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,5.00,840.30 km,2/3 Konektor Tersedia,"('22 kW', '22 kW', '22 kW')","(1, 0, 1)",2025-05-14 21:59:42
SPKLU KOTA SUTERA,"Kawasan Perumahan Kota Sutera Jl Raya Cadas Kukun No 189 Kp Leles Sindangsari Pasar Kemis, Kabupaten Tangerang, Banten",Buka 24 Jam,5.00,828.30 km,1/1 Konektor Tersedia,"('7 kW',)","(1,)",2025-05-14 21:45:08
SPKLU PLN ULP KISARAN,"Jl. Listrik No.1, Tegal Sari, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21211",Buka 24 Jam,3.58,442.45 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:55:10
SPKLU PLN ULP Tebing Tinggi,"Jl. Jend. Sudirman No.287, Badak Bejuang, Tebing Tinggi Kota, Sumatera Utara",Buka 24 Jam,4.70,503.34 km,5/5 Konektor Tersedia,"('22 kW', '25 kW', '25 kW', '50 kW', '50 kW')","(1, 1, 1, 1, 1)",2025-05-14 21:01:38
SPKLU PLN ULP SINGKARAK,"Sumani, X Koto Singkarak, Solok Regency, West Sumatra 27356",Buka 24 Jam,5.00,128.80 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:28:23
SPKLU Hotel Narita Tangerang,"Jl. KH. Hasyim Ashari No.63-65, Cipondoh, Kec. Karang Tengah, Kota Tangerang, Banten 15157",Buka 24 Jam,4.86,842.85 km,2/3 Konektor Tersedia,"('7 kW', '7 kW', '22 kW')","(1, 0, 1)",2025-05-14 22:03:45
SPKLU WISMA PLN BUKITTINGGI,"Jl. Ahmad Karim No.16, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",Buka 24 Jam,4.88,150.69 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:30:33
SPKLU PONGEK OR,"Jl. Khatib Sulaiman, Limbukan, Kec. Payakumbuh Sel., Kota Payakumbuh, Sumatera Barat 26225",Buka 24 Jam,5.00,123.81 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:26:38
SPKLU Rest Area 163-A Lampung Tengah,SPKLU Rest Area 163-A Lampung Tengah,Buka 24 Jam,4.82,609.35 km,4/4 Konektor Tersedia,"('22 kW', '22 kW', '60 kW', '60 kW')","(1, 1, 1, 1)",2025-05-14 21:17:32
SPKLU PLN UP3 DUMAI,"Jl. Jend. Sudirman No.185b, Bintan, Kota Dumai, Riau",Buka 24 Jam,4.85,233.04 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:40:36
SPKLU Budha Tzu Chi,"Area Parkir RS Budha Tu Chi, Cengkareng Tim., Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Buka 24 Jam,2.00,842.53 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 22:03:19
DIRLANTAS Satuan PJR POLDA SUMATERA UTARA,"Jalan Medan, KM 1, Limau Manis, Kec. Tj. Morawa, Kabupaten Deli Serdang, Sumatera Utara 20362",Buka 24 Jam,0.00,545.08 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:08:07
SPKLU (ARISTA POWER) MERCEDES BENZ ARISTA MEDAN,"Jl. T. Amir Hamzah No.49, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20117",Buka 24 Jam,4.91,560.27 km,2/2 Konektor Tersedia,(),(),2025-05-14 21:14:26
SPKLU PLN KTR WALI KOTA PADANG PANJANG,"Silaing Bawah, Kota Padang Panjang, Sumatera Barat",Buka 24 Jam,4.80,147.78 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:29:48
SPKLU PLN ULP MEULABOH KOTA,"Jl. Geureute I, Kuta Padang, Kec. Johan Pahlawan, Kab. Aceh Barat, Aceh",Buka 24 Jam,0.00,801.05 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:36:13
SPKLU PLN UP3 PAYAKUMBUH,"Jl. Raya Bukittinggi - Payakumbuh 48, Daya Bangun, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26218",Buka 24 Jam,4.69,122.80 km,3/3 Konektor Tersedia,"('50 kW', '50 kW', '22 kW')","(1, 1, 1)",2025-05-14 20:25:56
SPKLU PLN UP3 BINJAI,"Jl. Tengku Amir Hamzah No.37, Pahlawan, Kec. Binjai Utara, Kota Binjai, Sumatera Utara 20748",Buka 24 Jam,4.38,572.28 km,3/3 Konektor Tersedia,"('7 kW', '30 kW', '30 kW')","(1, 1, 1)",2025-05-14 21:15:49
SPKLU Dealer Vinfast,"Jl. Raya Merdeka No. 175, Cimone Jaya, Kec. Karawaci, Kota Tangerang, Banten",Buka 24 Jam,0.00,838.22 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:55:07
SPKLU PLN UP3 PADANG,"Jl. S. Parman No.221, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat",Buka 24 Jam,5.00,161.36 km,0/1 Konektor Tersedia,"('22 kW',)","(0,)",2025-05-14 20:34:01
SPKLU TRANSMART PANGKALPINANG,"Jl. Jendral Sudirman No.8, Taman Bunga, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung",Buka 24 Jam,4.00,523.75 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:03:53
SPKLU PLN PANDAN VIEW,"Jln. Mandeh, Ampang Pulai, Koto XI Tarusan, Kabupaten Pesisir Selatan, Sumatera Barat 25654",Buka 24 Jam,5.00,167.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:35:15
SPKLU PLN ULP KOTA BARAT,"Jl. Dirgantara Timur No.59, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28289",Buka 24 Jam,5.00,104.53 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:20:40
SPKLU PLN ULP LIMAPULUH,"Jl. Perintis Kemerdekaan, Lima Puluh Kota, Kec. Lima Puluh, Kabupaten Batu Bara, Sumatera Utara 21255",Buka 24 Jam,5.00,472.28 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:58:36
SPKLU PLN UP3 LHOKSEUMAWE,"JL. Merdeka, No. 2, Cunda, Lhokseumawe, Aceh",Buka 24 Jam,4.91,801.02 km,2/2 Konektor Tersedia,"('100 kW', '100 kW')","(1, 1)",2025-05-14 21:35:39
SPKLU PLN UP3 SUBULUSSALAM,"Jl. Cut meutia rimo, Penanggalan, Kec. Penanggalan, Kota Subulussalam, Aceh 24783",Buka 24 Jam,5.00,532.18 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 21:06:49
SPKLU PLN ULP BANGKINANG,"Jl. Langgini, Kec. Bangkinang, Kabupaten Kampar, Riau",Buka 24 Jam,5.00,113.92 km,1/1 Konektor Tersedia,(),(),2025-05-14 20:23:18
SPKLU PLN ULP MUARA ENIM,"Jl. Sultan Mahmud Badaruddin II, Kelurahan Air Lintang, Kec. Muara Enim, Kabupaten Muara Enim, Sumatera Selatan 31314",Buka 24 Jam,4.13,425.69 km,3/3 Konektor Tersedia,"('22 kW', '100 kW', '100 kW')","(1, 1, 1)",2025-05-14 20:50:57
SPKLU HOTEL ASTON SERANG,"Jl. Syekh Moh. Nawawi Albantani No. 29, Cilaku, Kec. Curug, Kota Serang",Buka 24 Jam,5.00,805.67 km,2/2 Konektor Tersedia,"('22 kW', '22 kW')","(1, 1)",2025-05-14 21:39:13
SPKLU SARUNI JAYA SWALAYAN,"Jl. Raya Labuan - Pandeglang, Saruni, Kec. Majasari Kabupaten Pandeglang, Banten",Buka 24 Jam,5.00,813.97 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:40:36
SPKLU PLN REST AREA KM 65B,"Tanah Raja, Kec. Sei Rampah, Kabupaten Serdang Bedagai, Sumatera Utara 20986",Buka 24 Jam,5.00,527.08 km,0/2 Konektor Tersedia,"('100 kW', '100 kW')","(0, 0)",2025-05-14 21:05:07
SPKLU Rest Area KM 33 A Tol Bakauheni-Terbanggi Besar,"Rest Area KM 33 A Tol Bakauheni-Terbanggi Besar, Suka Tani, Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551",Buka 24 Jam,4.40,720.74 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 21:28:26
SPKLU PLN ULP TANJUNG UBAN,"Jalan Indunsuri, Kelurahan Tanjung Uban Selatan ,Kecamatan Bintan Utara, Kabupaten Bintan Provinsi Kepulauan Riau",Buka 24 Jam,5.00,324.79 km,1/1 Konektor Tersedia,"('4 kW',)","(1,)",2025-05-14 20:45:51
SPKLU OPI MALL,"Jalan Gubernur H.A.Bastari, Sungai Kedukan, Kec. Rambutan Kab. Banyu Asin Provinsi Sumsel",Buka 24 Jam,0.00,447.89 km,2/2 Konektor Tersedia,"('22 kW', '30 kW')","(1, 1)",2025-05-14 20:56:12
SPKLU PLN ULP MANNA,"JL. Fatmawati,Kampung Baru, Kec. Kota Manna, Kabupaten Bengkulu Selatan, Bengkulu",Buka 24 Jam,0.00,465.14 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:58:08
SPKLU PLN UP3 OGAN ILIR,"Jalan Timbangan, Kec. Indralaya Utara, Kab.Ogan Ilir ,Sumatera Selatan",Buka 24 Jam,4.00,449.49 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:56:29
SPKLU HOTEL NIAGARA PARAPAT,"Jl. Pembangunan No.1, Parapat, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174",Buka 24 Jam,4.00,459.78 km,1/1 Konektor Tersedia,"('22 kW',)","(1,)",2025-05-14 20:57:30
SPKLU SUMUT SPORT CENTRE ASTAKA,"Jl. Williem Iskandar No.9, Kenangan Baru, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371",Buka 24 Jam,4.56,557.31 km,2/2 Konektor Tersedia,"('25 kW', '22 kW')","(1, 1)",2025-05-14 21:10:44
